t,drone_x,drone_y,drone_z,drone_roll,drone_pitch,drone_yaw,flower_x,flower_y,flower_z,flower_roll,flower_pitch,flower_yaw,dx,dy,dz,distance
1.510000,-0.000030,-0.001162,0.034797,-0.000000,-0.001015,1.570027,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299970,1.001162,1.065203,1.492302
1.520000,-0.000030,-0.001170,0.034797,-0.000000,-0.001015,1.570027,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299970,1.001170,1.065203,1.492307
1.530000,-0.000030,-0.001179,0.034797,-0.000000,-0.001015,1.570027,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299970,1.001179,1.065203,1.492313
1.540000,-0.000031,-0.001187,0.034797,-0.000000,-0.001015,1.570027,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299969,1.001187,1.065203,1.492318
1.550000,-0.000031,-0.001195,0.034797,-0.000000,-0.001015,1.570027,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299969,1.001195,1.065203,1.492324
1.560000,-0.000031,-0.001204,0.034797,-0.000000,-0.001015,1.570028,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299969,1.001204,1.065203,1.492330
1.570000,-0.000031,-0.001212,0.034797,-0.000000,-0.001015,1.570028,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299969,1.001212,1.065203,1.492335
1.580000,-0.000032,-0.001220,0.034797,-0.000000,-0.001015,1.570028,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299968,1.001220,1.065203,1.492341
1.590000,-0.000032,-0.001229,0.034797,-0.000000,-0.001015,1.570028,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299968,1.001229,1.065203,1.492346
1.600000,-0.000032,-0.001237,0.034797,-0.000000,-0.001015,1.570028,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299968,1.001237,1.065203,1.492352
1.610000,-0.000032,-0.001246,0.034797,-0.000000,-0.001015,1.570029,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299968,1.001246,1.065203,1.492357
1.620000,-0.000032,-0.001254,0.034797,-0.000000,-0.001015,1.570029,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299968,1.001254,1.065203,1.492363
1.630000,-0.000033,-0.001262,0.034797,-0.000000,-0.001015,1.570029,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299967,1.001262,1.065203,1.492369
1.640000,-0.000033,-0.001271,0.034797,-0.000000,-0.001015,1.570029,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299967,1.001271,1.065203,1.492374
1.650000,-0.000033,-0.001279,0.034797,-0.000000,-0.001015,1.570029,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299967,1.001279,1.065203,1.492380
1.660000,-0.000033,-0.001287,0.034797,-0.000000,-0.001015,1.570030,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299967,1.001287,1.065203,1.492385
1.670000,-0.000034,-0.001296,0.034797,-0.000000,-0.001015,1.570030,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299966,1.001296,1.065203,1.492391
1.680000,-0.000034,-0.001304,0.034797,-0.000000,-0.001015,1.570030,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299966,1.001304,1.065203,1.492396
1.690000,-0.000034,-0.001313,0.034797,-0.000000,-0.001015,1.570030,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299966,1.001313,1.065203,1.492402
1.700000,-0.000034,-0.001321,0.034797,-0.000000,-0.001015,1.570030,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299966,1.001321,1.065203,1.492408
1.710000,-0.000035,-0.001329,0.034797,-0.000000,-0.001015,1.570031,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299965,1.001329,1.065203,1.492413
1.720000,-0.000035,-0.001338,0.034797,-0.000000,-0.001015,1.570031,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299965,1.001338,1.065203,1.492419
1.730000,-0.000035,-0.001346,0.034797,-0.000000,-0.001015,1.570031,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299965,1.001346,1.065203,1.492424
1.740000,-0.000035,-0.001354,0.034797,-0.000000,-0.001015,1.570031,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299965,1.001354,1.065203,1.492430
1.750000,-0.000035,-0.001363,0.034797,-0.000000,-0.001015,1.570031,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299965,1.001363,1.065203,1.492435
1.760000,-0.000036,-0.001371,0.034797,-0.000000,-0.001015,1.570031,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299964,1.001371,1.065203,1.492441
1.770000,-0.000036,-0.001380,0.034797,-0.000000,-0.001015,1.570032,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299964,1.001380,1.065203,1.492447
1.780000,-0.000036,-0.001388,0.034797,-0.000000,-0.001015,1.570032,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299964,1.001388,1.065203,1.492452
1.790000,-0.000036,-0.001396,0.034797,-0.000000,-0.001015,1.570032,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299964,1.001396,1.065203,1.492458
1.800000,-0.000037,-0.001405,0.034797,-0.000000,-0.001015,1.570032,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299963,1.001405,1.065203,1.492463
1.810000,-0.000037,-0.001413,0.034797,-0.000000,-0.001015,1.570032,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299963,1.001413,1.065203,1.492469
1.820000,-0.000037,-0.001421,0.034797,-0.000000,-0.001015,1.570033,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299963,1.001421,1.065203,1.492474
1.830000,-0.000037,-0.001430,0.034797,-0.000000,-0.001015,1.570033,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299963,1.001430,1.065203,1.492480
1.840000,-0.000037,-0.001438,0.034797,-0.000000,-0.001015,1.570033,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299963,1.001438,1.065203,1.492486
1.850000,-0.000038,-0.001447,0.034797,-0.000000,-0.001015,1.570033,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299962,1.001447,1.065203,1.492491
1.860000,-0.000038,-0.001455,0.034797,-0.000000,-0.001015,1.570033,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299962,1.001455,1.065203,1.492497
1.870000,-0.000038,-0.001463,0.034797,-0.000000,-0.001015,1.570034,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299962,1.001463,1.065203,1.492502
1.880000,-0.000038,-0.001472,0.034797,-0.000000,-0.001015,1.570034,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299962,1.001472,1.065203,1.492508
1.890000,-0.000039,-0.001480,0.034797,-0.000000,-0.001015,1.570034,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299961,1.001480,1.065203,1.492513
1.900000,-0.000039,-0.001488,0.034797,-0.000000,-0.001015,1.570034,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299961,1.001488,1.065203,1.492519
1.910000,-0.000039,-0.001497,0.034797,-0.000000,-0.001015,1.570034,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299961,1.001497,1.065203,1.492525
1.920000,-0.000039,-0.001505,0.034797,-0.000000,-0.001015,1.570035,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299961,1.001505,1.065203,1.492530
1.930000,-0.000039,-0.001514,0.034797,-0.000000,-0.001015,1.570035,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299961,1.001514,1.065203,1.492536
1.940000,-0.000040,-0.001522,0.034797,-0.000000,-0.001015,1.570035,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299960,1.001522,1.065203,1.492541
1.950000,-0.000040,-0.001530,0.034797,-0.000000,-0.001015,1.570035,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299960,1.001530,1.065203,1.492547
1.960000,-0.000040,-0.001539,0.034797,-0.000000,-0.001015,1.570035,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299960,1.001539,1.065203,1.492552
1.970000,-0.000040,-0.001547,0.034797,-0.000000,-0.001015,1.570036,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299960,1.001547,1.065203,1.492558
1.980000,-0.000041,-0.001555,0.034797,-0.000000,-0.001015,1.570036,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299959,1.001555,1.065203,1.492564
1.990000,-0.000041,-0.001564,0.034797,-0.000000,-0.001015,1.570036,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299959,1.001564,1.065203,1.492569
2.000000,-0.000041,-0.001572,0.034797,-0.000000,-0.001015,1.570036,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299959,1.001572,1.065203,1.492575
2.010000,-0.000041,-0.001581,0.034797,-0.000000,-0.001015,1.570036,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299959,1.001581,1.065203,1.492580
2.020000,-0.000041,-0.001589,0.034797,-0.000000,-0.001015,1.570037,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299959,1.001589,1.065203,1.492586
2.030000,-0.000042,-0.001597,0.034797,-0.000000,-0.001015,1.570037,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299958,1.001597,1.065203,1.492591
2.040000,-0.000042,-0.001606,0.034797,-0.000000,-0.001015,1.570037,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299958,1.001606,1.065203,1.492597
2.050000,-0.000042,-0.001614,0.034797,-0.000000,-0.001015,1.570037,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299958,1.001614,1.065203,1.492603
2.060000,-0.000042,-0.001622,0.034797,-0.000000,-0.001015,1.570037,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299958,1.001622,1.065203,1.492608
2.070000,-0.000043,-0.001631,0.034797,-0.000000,-0.001015,1.570038,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299957,1.001631,1.065203,1.492614
2.080000,-0.000043,-0.001639,0.034797,-0.000000,-0.001015,1.570038,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299957,1.001639,1.065203,1.492619
2.090000,-0.000043,-0.001647,0.034797,-0.000000,-0.001015,1.570038,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299957,1.001647,1.065203,1.492625
2.100000,-0.000043,-0.001656,0.034797,-0.000000,-0.001015,1.570038,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299957,1.001656,1.065203,1.492630
2.110000,-0.000043,-0.001664,0.034797,-0.000000,-0.001015,1.570038,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299957,1.001664,1.065203,1.492636
2.120000,-0.000044,-0.001673,0.034797,-0.000000,-0.001015,1.570039,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299956,1.001673,1.065203,1.492642
2.130000,-0.000044,-0.001681,0.034797,-0.000000,-0.001015,1.570039,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299956,1.001681,1.065203,1.492647
2.140000,-0.000044,-0.001689,0.034797,-0.000000,-0.001015,1.570039,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299956,1.001689,1.065203,1.492653
2.150000,-0.000044,-0.001698,0.034797,-0.000000,-0.001015,1.570039,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299956,1.001698,1.065203,1.492658
2.160000,-0.000045,-0.001706,0.034797,-0.000000,-0.001015,1.570039,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299955,1.001706,1.065203,1.492664
2.170000,-0.000045,-0.001714,0.034797,-0.000000,-0.001015,1.570040,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299955,1.001714,1.065203,1.492669
2.180000,-0.000045,-0.001723,0.034797,-0.000000,-0.001015,1.570040,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299955,1.001723,1.065203,1.492675
2.190000,-0.000045,-0.001731,0.034797,-0.000000,-0.001015,1.570040,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299955,1.001731,1.065203,1.492681
2.200000,-0.000045,-0.001740,0.034797,-0.000000,-0.001015,1.570040,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299955,1.001740,1.065203,1.492686
2.210000,-0.000046,-0.001748,0.034797,-0.000000,-0.001015,1.570040,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299954,1.001748,1.065203,1.492692
2.220000,-0.000046,-0.001756,0.034797,-0.000000,-0.001015,1.570041,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299954,1.001756,1.065203,1.492697
2.230000,-0.000046,-0.001765,0.034797,-0.000000,-0.001015,1.570041,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299954,1.001765,1.065203,1.492703
2.240000,-0.000046,-0.001773,0.034797,-0.000000,-0.001015,1.570041,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299954,1.001773,1.065203,1.492709
2.250000,-0.000047,-0.001781,0.034797,-0.000000,-0.001015,1.570041,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299953,1.001781,1.065203,1.492714
2.260000,-0.000047,-0.001790,0.034797,-0.000000,-0.001015,1.570041,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299953,1.001790,1.065203,1.492720
2.270000,-0.000047,-0.001798,0.034797,-0.000000,-0.001015,1.570042,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299953,1.001798,1.065203,1.492725
2.280000,-0.000047,-0.001807,0.034797,-0.000000,-0.001015,1.570042,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299953,1.001807,1.065203,1.492731
2.290000,-0.000047,-0.001815,0.034797,-0.000000,-0.001015,1.570042,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299953,1.001815,1.065203,1.492736
2.300000,-0.000048,-0.001823,0.034797,-0.000000,-0.001015,1.570042,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299952,1.001823,1.065203,1.492742
2.310000,-0.000048,-0.001832,0.034797,-0.000000,-0.001015,1.570042,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299952,1.001832,1.065203,1.492748
2.320000,-0.000048,-0.001840,0.034797,-0.000000,-0.001015,1.570043,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299952,1.001840,1.065203,1.492753
2.330000,-0.000048,-0.001848,0.034797,-0.000000,-0.001015,1.570043,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299952,1.001848,1.065203,1.492759
2.340000,-0.000049,-0.001857,0.034797,-0.000000,-0.001015,1.570043,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299951,1.001857,1.065203,1.492764
2.350000,-0.000049,-0.001865,0.034797,-0.000000,-0.001015,1.570043,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299951,1.001865,1.065203,1.492770
2.360000,-0.000049,-0.001874,0.034797,-0.000000,-0.001015,1.570043,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299951,1.001874,1.065203,1.492775
2.370000,-0.000049,-0.001882,0.034797,-0.000000,-0.001015,1.570044,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299951,1.001882,1.065203,1.492781
2.380000,-0.000049,-0.001890,0.034797,-0.000000,-0.001015,1.570044,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299951,1.001890,1.065203,1.492787
2.390000,-0.000050,-0.001899,0.034797,-0.000000,-0.001015,1.570044,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299950,1.001899,1.065203,1.492792
2.400000,-0.000050,-0.001907,0.034797,-0.000000,-0.001015,1.570044,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299950,1.001907,1.065203,1.492798
2.410000,-0.000050,-0.001915,0.034797,-0.000000,-0.001015,1.570044,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299950,1.001915,1.065203,1.492803
2.420000,-0.000050,-0.001924,0.034797,-0.000000,-0.001015,1.570045,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299950,1.001924,1.065203,1.492809
2.430000,-0.000051,-0.001932,0.034797,-0.000000,-0.001015,1.570045,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299949,1.001932,1.065203,1.492814
2.440000,-0.000051,-0.001941,0.034797,-0.000000,-0.001015,1.570045,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299949,1.001941,1.065203,1.492820
2.450000,-0.000051,-0.001949,0.034797,-0.000000,-0.001015,1.570045,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299949,1.001949,1.065203,1.492826
2.460000,-0.000051,-0.001957,0.034797,-0.000000,-0.001015,1.570045,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299949,1.001957,1.065203,1.492831
2.470000,-0.000052,-0.001966,0.034797,-0.000000,-0.001015,1.570046,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299948,1.001966,1.065203,1.492837
2.480000,-0.000052,-0.001974,0.034797,-0.000000,-0.001015,1.570046,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299948,1.001974,1.065203,1.492842
2.490000,-0.000052,-0.001982,0.034797,-0.000000,-0.001015,1.570046,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299948,1.001982,1.065203,1.492848
2.500000,-0.000052,-0.001991,0.034797,-0.000000,-0.001015,1.570046,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299948,1.001991,1.065203,1.492853
2.510000,-0.000052,-0.001999,0.034797,-0.000000,-0.001015,1.570046,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299948,1.001999,1.065203,1.492859
2.520000,-0.000053,-0.002008,0.034797,-0.000000,-0.001015,1.570047,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299947,1.002008,1.065203,1.492865
2.530000,-0.000053,-0.002016,0.034797,-0.000000,-0.001015,1.570047,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299947,1.002016,1.065203,1.492870
2.540000,-0.000053,-0.002024,0.034797,-0.000000,-0.001015,1.570047,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299947,1.002024,1.065203,1.492876
2.550000,-0.000053,-0.002033,0.034797,-0.000000,-0.001015,1.570047,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299947,1.002033,1.065203,1.492881
2.560000,-0.000054,-0.002041,0.034797,-0.000000,-0.001015,1.570047,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299946,1.002041,1.065203,1.492887
2.570000,-0.000054,-0.002049,0.034797,-0.000000,-0.001015,1.570048,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299946,1.002049,1.065203,1.492892
2.580000,-0.000054,-0.002058,0.034797,-0.000000,-0.001015,1.570048,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299946,1.002058,1.065203,1.492898
2.590000,-0.000054,-0.002066,0.034797,-0.000000,-0.001015,1.570048,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299946,1.002066,1.065203,1.492904
2.600000,-0.000054,-0.002075,0.034797,-0.000000,-0.001015,1.570048,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299946,1.002075,1.065203,1.492909
2.610000,-0.000055,-0.002083,0.034797,-0.000000,-0.001015,1.570048,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299945,1.002083,1.065203,1.492915
2.620000,-0.000055,-0.002091,0.034797,-0.000000,-0.001015,1.570049,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299945,1.002091,1.065203,1.492920
2.630000,-0.000055,-0.002100,0.034797,-0.000000,-0.001015,1.570049,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299945,1.002100,1.065203,1.492926
2.640000,-0.000055,-0.002108,0.034797,-0.000000,-0.001015,1.570049,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299945,1.002108,1.065203,1.492932
2.650000,-0.000056,-0.002116,0.034797,-0.000000,-0.001015,1.570049,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299944,1.002116,1.065203,1.492937
2.660000,-0.000056,-0.002125,0.034797,-0.000000,-0.001015,1.570049,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299944,1.002125,1.065203,1.492943
2.670000,-0.000056,-0.002133,0.034797,-0.000000,-0.001015,1.570049,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299944,1.002133,1.065203,1.492948
2.680000,-0.000056,-0.002142,0.034797,-0.000000,-0.001015,1.570050,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299944,1.002142,1.065203,1.492954
2.690000,-0.000056,-0.002150,0.034797,-0.000000,-0.001015,1.570050,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299944,1.002150,1.065203,1.492959
2.700000,-0.000057,-0.002158,0.034797,-0.000000,-0.001015,1.570050,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299943,1.002158,1.065203,1.492965
2.710000,-0.000057,-0.002167,0.034797,-0.000000,-0.001015,1.570050,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299943,1.002167,1.065203,1.492971
2.720000,-0.000057,-0.002175,0.034797,-0.000000,-0.001015,1.570050,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299943,1.002175,1.065203,1.492976
2.730000,-0.000057,-0.002183,0.034797,-0.000000,-0.001015,1.570051,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299943,1.002183,1.065203,1.492982
2.740000,-0.000058,-0.002192,0.034797,-0.000000,-0.001015,1.570051,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299942,1.002192,1.065203,1.492987
2.750000,-0.000058,-0.002200,0.034797,-0.000000,-0.001015,1.570051,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299942,1.002200,1.065203,1.492993
2.760000,-0.000058,-0.002209,0.034797,-0.000000,-0.001015,1.570051,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299942,1.002209,1.065203,1.492998
2.770000,-0.000058,-0.002217,0.034797,-0.000000,-0.001015,1.570051,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299942,1.002217,1.065203,1.493004
2.780000,-0.000058,-0.002225,0.034797,-0.000000,-0.001015,1.570052,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299942,1.002225,1.065203,1.493010
2.790000,-0.000059,-0.002234,0.034797,-0.000000,-0.001015,1.570052,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299941,1.002234,1.065203,1.493015
2.800000,-0.000059,-0.002242,0.034797,-0.000000,-0.001015,1.570052,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299941,1.002242,1.065203,1.493021
2.810000,-0.000059,-0.002250,0.034797,-0.000000,-0.001015,1.570052,-0.300000,1.000000,1.100000,0.000000,0.000000,-1.571000,-0.299941,1.002250,1.065203,1.493026
